fighter_id,canonical_name,first_name,last_name,nickname,dob,height_cm,weight_lbs,reach_in,stance,ufc_url_slug
238,Andrea Lee,Andrea,Lee,KGB,1989-02-11,167.6,125.0,69.0,Orthodox,05fa626cb33d15b8
239,Andreas Gustafsson,Andreas,Gustafsson,Bane,1991-02-20,185.4,170.0,73.0,Orthodox,2caf993f53541fa1
240,Andreas Michailidis,Andreas,Michailidis,The Spartan,1988-07-18,182.9,170.0,76.0,Orthodox,79325a3c1a5c3bf4
241,Andreas Spang,Andreas,Spang,Sweet Swede,1978-11-07,185.4,185.0,,,b9eb5b4ed07d1525
242,Andreas Stahl,Andreas,Stahl,Real Steel,1988-05-20,180.3,170.0,,Orthodox,69a400af4420cd6a
243,Andrei Arlovski,Andrei,Arlovski,The Pitbull,1979-02-04,190.5,240.0,77.0,Orthodox,3738e68d2261e60f
244,Andrei Kopylov,Andrei,Kopylov,,1965-07-16,188.0,265.0,,Orthodox,dd39f1ca787a3d9d
245,Andrei Semenov,Andrei,Semenov,,1977-06-17,182.9,185.0,,Orthodox,5f2f0da6fd6a84fd
246,Andrew Craig,Andrew,Craig,Highlight,1986-01-15,185.4,170.0,76.0,Orthodox,8a70ceb3edbe757b
247,Andrew Holbrook,Andrew,Holbrook,,1986-02-06,180.3,155.0,70.0,Southpaw,66ab58d0b3783607
248,Andrew Martinez,Andrew,Martinez,Mickey D,,175.3,215.0,,,f8c2aba4815876b5
249,Andrew Montanez,Andrew,Montanez,,,,185.0,,,72c9c2eadfc3277e
250,Andrew Ramm,Andrew,Ramm,The,,185.4,160.0,,,3b5f2faaa2f2c1f6
251,Andrew Sanchez,Andrew,Sanchez,El Dirte,1988-04-08,185.4,185.0,74.0,Orthodox,fccf811c1e8b01c7
252,Andrew Todhunter,Andrew,Todhunter,The Sniper,1987-11-30,182.9,185.0,,Switch,274ca7b799b402cc
253,Andrew Valladerez,Andrew,Valladerez,,,,135.0,,,2a898bf9fb7710b3
254,Andrews Nakahara,Andrews,Nakahara,,1983-03-12,185.4,185.0,,Orthodox,7a9ca95a92d7b64c
255,Andrey Koreshkov,Andrey,Koreshkov,Spartan,1990-08-23,182.9,170.0,,,aee885b8ca29ab4f
256,Andrey Pulyaev,Andrey,Pulyaev,,1997-09-10,193.0,185.0,78.0,Southpaw,22e07d3da1aa3475
257,Andy Anderson,Andy,Anderson,The Hammer,1974-07-16,167.6,240.0,,,9199e0735b83dd32
258,Andy Enz,Andy,Enz,Tank Mode,1991-08-15,190.5,185.0,78.0,Orthodox,993d385f5a475375
259,Andy Murad,Andy,Murad,The Tooth Fairy,,175.3,185.0,,,fd0b4e3eb18eafb7
260,Andy Ogle,Andy,Ogle,The Little Axe,1989-02-16,172.7,145.0,69.0,Orthodox,b6c4451cb13c9303
261,Andy Ologun,Andy,Ologun,,1983-06-12,182.9,154.0,,Orthodox,e96d8538d3f9d0ed
262,Andy Uhrich,Andy,Uhrich,,,182.9,170.0,,,4a1a492f299581d9
263,Andy Wang,Andy,Wang,,1977-05-28,167.6,155.0,,Orthodox,476414d2f18cd059
264,Andy Waters,Andy,Waters,,,182.9,170.0,,,103e2e67919379c5
265,Anelya Toktogonova,Anelya,Toktogonova,,2005-08-01,,125.0,,,3a89481e3a9d47c0
266,Angad Bisht,Angad,Bisht,,1995-06-05,170.2,125.0,67.0,Orthodox,7b4ae3fd439a05b6
267,Ange Loosa,Ange,Loosa,The Last Ninja,1993-03-18,177.8,170.0,74.0,Orthodox,1497e735d9f2560a
268,Angel De Anda,Angel,De Anda,The Dream,1985-05-28,175.3,225.0,,Orthodox,4b450aa602611baa
269,Angel Pacheco,Angel,Pacheco,,1992-01-13,172.7,135.0,70.0,Orthodox,07797f10b9569cfc
270,Angela Hill,Angela,Hill,Overkill,1985-01-12,160.0,115.0,64.0,Orthodox,f0feeb2192937424
271,Angela Magana,Angela,Magana,Your Majesty,1983-08-02,154.9,115.0,65.0,Orthodox,bd878a638e0e3be3
272,Angelo Antonio,Angelo,Antonio,,,,205.0,,Orthodox,dbd198f780286aca
273,Angelo Trevino,Angelo,Trevino,Baby Monsta,1993-06-10,180.3,170.0,,Switch,0cf9f5518d6063bb
274,Angga,,Angga,The Hitman,1989-01-13,170.2,145.0,68.0,Orthodox,d6a3e131ad4ba064
275,Anistavio Medeiros,Anistavio,Medeiros,Gasparzinho,1988-05-01,167.6,145.0,,Orthodox,2937cb502dda0808
276,Anna Elmose,Anna,Elmose,Panda,1984-10-06,160.0,115.0,,Orthodox,1536a25e16fc299b
277,Ansar Chalangov,Ansar,Chalangov,,1979-10-30,175.3,170.0,,Orthodox,7342fcc41a4817fa
278,Anshul Jubli,Anshul,Jubli,King of Lions,1995-01-13,182.9,155.0,69.0,Switch,a72a2a769fa5a2be
279,Ante Delija,Ante,Delija,Walking Trouble,1990-08-07,190.5,239.0,78.0,Orthodox,7d8435c56043b0ae
280,Anthony Adams,Anthony,Adams,Sugafoot,1988-01-13,185.4,185.0,76.0,Orthodox,a77633a989013265
281,Anthony Alves,Anthony,Alves,,,,,,,bd92cf5da5413d2a
282,Anthony Avila,Anthony,Avila,,1988-12-29,170.2,145.0,,,033d19259f589457
283,Anthony Birchak,Anthony,Birchak,El Toro,1986-05-16,172.7,135.0,69.0,Orthodox,c5a126ace82a6025
284,Anthony Christodoulou,Anthony,Christodoulou,,1987-07-30,175.3,155.0,,Orthodox,4f11e9ce318ffbcb
285,Anthony Do,Anthony,Do,,,162.6,125.0,,,7c9aeba0c4d4bd78
286,Anthony Drilich,Anthony,Drilich,,1994-03-17,165.1,125.0,65.0,Southpaw,c2c4052f58f54988
287,Anthony Figueroa,Anthony,Figueroa,,,162.6,135.0,,Orthodox,daff32bc96d1eabf
288,Anthony Guarascio,Anthony,Guarascio,The Daywalker,1994-02-26,188.0,233.0,72.0,Orthodox,dc052ab64be66e1d
289,Anthony Hamilton,Anthony,Hamilton,Freight Train,1980-04-14,195.6,260.0,76.0,Orthodox,c727c7d31c50c4cf
290,Anthony Hernandez,Anthony,Hernandez,Fluffy,1993-10-18,182.9,185.0,75.0,Orthodox,093e1f5bb73850be
291,Anthony Ivy,Anthony,Ivy,Aquaman,1990-01-23,188.0,185.0,74.0,Orthodox,3c5005b66696d790
292,Anthony Johnson,Anthony,Johnson,Rumble,1984-03-06,188.0,205.0,78.0,Orthodox,365fee2da473b177
293,Anthony Lapsley,Anthony,Lapsley,The Recipe,1980-02-13,175.3,170.0,,Southpaw,f3a853544e4413c4
294,Anthony Leone,Anthony,Leone,,1987-05-27,167.6,135.0,,Orthodox,86b9b51a81e9c339
295,Anthony Macias,Anthony,Macias,Mad Dog,,175.3,185.0,,Switch,dedc3bb440d09554
296,Anthony Morrison,Anthony,Morrison,Cheesesteak,1984-03-29,170.2,145.0,,Orthodox,dab0e6cb8c932162
297,Anthony Njokuani,Anthony,Njokuani,The Assassin,1980-03-01,185.4,155.0,75.0,Orthodox,6bf5a7d3e081ade2
298,Anthony Perosh,Anthony,Perosh,The Hippo,1972-10-05,190.5,205.0,75.0,Orthodox,4b4753d19489297f
299,Anthony Pettis,Anthony,Pettis,Showtime,1987-01-27,177.8,155.0,72.0,Orthodox,cbb682f5fcc44bfc
300,Anthony Rocco Martin,Anthony Rocco,Martin,,1989-12-11,182.9,170.0,73.0,Orthodox,5331b25a60417ffb
301,Anthony Romero,Anthony,Romero,The Genius,1997-02-25,180.3,155.0,70.0,Orthodox,6f81399074fcdbba
302,Anthony Ruiz,Anthony,Ruiz,El Toro,1977-11-03,188.0,205.0,,Orthodox,657c21cb133f1445
303,Anthony Smith,Anthony,Smith,Lionheart,1988-07-26,193.0,205.0,76.0,Orthodox,d4c9dcd330403612
304,Anthony Taylor,Anthony,Taylor,Pretty Boy,,170.2,145.0,,,637a4d8825464c62
305,Anthony Torres,Anthony,Torres,The Crush,1978-07-31,172.7,170.0,,Orthodox,918d9d89d4d52acc
306,Anton Berzin,Anton,Berzin,The Body Snatcher,1989-09-29,188.0,205.0,,Orthodox,8ba8e8d7eafa7267
307,Anton Kuivanen,Anton,Kuivanen,,1984-05-01,172.7,155.0,72.0,Orthodox,706f8e2b34e8e18b
308,Anton Turkalj,Anton,Turkalj,The Pleasure Man,1996-06-10,193.0,205.0,78.0,Orthodox,82529ce93cd9a2cf
309,Anton Zafir,Anton,Zafir,The Professor,1987-05-10,180.3,170.0,,Orthodox,8c822811eedc11ad
310,Antoni Hardonk,Antoni,Hardonk,,1976-02-05,193.0,245.0,78.0,Orthodox,69b69c0178c4004d
311,Antonina Shevchenko,Antonina,Shevchenko,La Pantera,1984-11-20,172.7,125.0,67.0,Southpaw,d7338bcb141abd2c
312,Antonio Arroyo,Antonio,Arroyo,,1989-07-01,190.5,185.0,73.0,Orthodox,61fb8098ccf81c7f
313,Antonio Banuelos,Antonio,Banuelos,,1979-09-23,165.1,135.0,63.0,Orthodox,9ddfb3369a3b0394
314,Antonio Braga Neto,Antonio Braga,Neto,,1987-10-29,190.5,185.0,77.0,Orthodox,fae67903c4fe636b
315,Antonio Carlos Junior,Antonio,Carlos Junior,Cara de Sapato,1990-03-16,188.0,185.0,79.0,Orthodox,52e76bb4b3e852f3
316,Antonio Carvalho,Antonio,Carvalho,Pato,1979-05-30,175.3,145.0,70.0,Orthodox,fef3d17e27e916e7
317,Antonio Dos Santos,Antonio,Dos Santos,Junior Alpha,1988-07-21,177.8,185.0,,Orthodox,81b8b3fb019dc69d
318,Antonio Duarte,Antonio,Duarte,Tigre,,170.2,135.0,,,29b5d32584e02d8d
319,Antonio Jones,Antonio,Jones,Doomsday,1985-04-12,180.3,185.0,,Orthodox,f1fd494586ab8d5f
320,Antonio McKee,Antonio,McKee,Mandingo,1970-03-12,172.7,155.0,,Southpaw,3414b50b08a10600
321,Antonio Mendes,Antonio,Mendes,Samurai,1981-04-19,190.5,205.0,77.0,Southpaw,3795fca327cbcf23
322,Antonio Monteiro,Antonio,Monteiro,Junior Negao,1995-07-02,170.2,145.0,70.0,Orthodox,3e38b1ea16bd4d86
323,Antonio Rodrigo Nogueira,Antonio Rodrigo,Nogueira,Minotauro,1976-06-02,190.5,240.0,77.0,Orthodox,ee9d73f4fee9cbdd
324,Antonio Schembri,Antonio,Schembri,Nino,1974-06-01,175.3,205.0,,Orthodox,a3244e3238541482
325,Antonio Silva,Antonio,Silva,Bigfoot,1979-09-14,193.0,264.0,82.0,Orthodox,8349d55cdecd393a
326,Antonio Trocoli,Antonio,Trocoli,Malvado,1990-12-06,198.1,185.0,79.0,Orthodox,6d48a2df51749d91
327,Antony Rea,Antony,Rea,Wild Thing,1976-07-15,182.9,205.0,,Orthodox,c36e1f4fa755ffb4
328,Antwain Britt,Antwain,Britt,The Juggernaut,1978-05-09,185.4,205.0,77.0,,2833f50b20e96e52
329,Anvar Boynazarov,Anvar,Boynazarov,The Uzbek,1989-01-10,175.3,145.0,,Orthodox,4a191f4ea2fce7fc
330,Anvarbek Daniyalbekov,Anvarbek,Daniyalbekov,,1995-05-27,,185.0,,,859e0dafd04fe1ca
331,Anying Wang,Anying,Wang,,1991-04-04,182.9,170.0,,Orthodox,69e8c632135af48b
332,Aoriqileng,,Aoriqileng,The Mongolian Murderer,1993-06-25,170.2,135.0,69.0,Orthodox,7d420039bbfe7c1a
333,Ariane Carnelossi,Ariane,Carnelossi,Sorriso,1992-11-17,157.5,115.0,61.0,Orthodox,c0d5c0c95c59050b
334,Ariane da Silva,Ariane,da Silva,Queen of Violence,1994-01-26,167.6,125.0,67.0,Orthodox,6551c64fbcd1a467
335,Ariel Beck,Ariel,Beck,,1990-09-16,167.6,125.0,66.0,Southpaw,b96939f2b8d88e82
336,Ariel Gandulla,Ariel,Gandulla,,1968-05-07,180.3,205.0,,Orthodox,41904fc4d3f5bffc
337,Arisa Matsuda,Arisa,Matsuda,,1994-12-15,160.0,115.0,64.0,Orthodox,4c33b3d37955aa85
338,Arjan Bhullar,Arjan,Bhullar,,1986-05-13,185.4,245.0,75.0,Orthodox,7e511f8d842a109d
339,Arlene Blencowe,Arlene,Blencowe,Angerfist,1983-04-11,165.1,145.0,,,35d6337320a4ae48
340,Arman Ashimov,Arman,Ashimov,Mustafa Ozturik,1992-01-14,167.6,125.0,,,d26a0988c9dc9886
341,Arman Tsarukyan,Arman,Tsarukyan,Ahalkalakets,1996-10-11,170.2,155.0,72.0,Orthodox,eae48ff31db420c2
342,Armando Villarreal,Armando,Villarreal,La Lumbre,1989-08-08,170.2,135.0,66.0,Southpaw,454c1f0b638972ab
343,Armen Petrosyan,Armen,Petrosyan,Superman,1990-11-03,190.5,185.0,71.0,Orthodox,369ea36e450ae62a
344,Arnold Allen,Arnold,Allen,Almighty,1994-01-22,172.7,145.0,70.0,Southpaw,040a74bb0a465c54
345,Art Arciniega,Art,Arciniega,King Arthur,1981-10-15,172.7,145.0,,,d25e39e74efb0a77
346,Art Jimmerson,Art,Jimmerson,,1963-08-04,185.4,196.0,,Orthodox,a5c53b3ddb31cc7d
347,Art Santore,Art,Santore,Pachuco,1972-10-26,188.0,185.0,,,012fc7cd0779c09a
348,Artem Frolov,Artem,Frolov,,1991-09-07,177.8,185.0,,,ee704df0afd74558
349,Artem Lobov,Artem,Lobov,The Russian Hammer,1986-08-11,175.3,145.0,65.0,Southpaw,02f2a9702ba3d167
350,Artem Vakhitov,Artem,Vakhitov,,1991-04-04,185.4,205.0,75.0,Orthodox,43e549b803ec7375
351,Artenus Young,Artenus,Young,,1980-07-16,,205.0,,,8d4943a9ce9f521b
352,Arthur Lopes,Arthur,Lopes,Demolidor,1993-02-17,188.0,234.0,77.0,Southpaw,2aa481e98185e261
353,Artur Oumakhanov,Artur,Oumakhanov,,1979-02-27,170.2,154.0,,Orthodox,1ef0eae31904e534
354,Asbel Cancio,Asbel,Cancio,,,177.8,225.0,,,2a7afe14b3a0a058
355,Ashe Bowman,Ashe,Bowman,The Archer,1976-11-17,175.3,155.0,,,8a0a35e7c74bebcc
356,Ashiek Ajim,Ashiek,Ajim,Peak Physique,1994-06-19,172.7,135.0,71.0,Switch,49dea784f6cfed71
357,Ashkan Mokhtarian,Ashkan,Mokhtarian,The Assassin,1985-09-15,167.6,125.0,67.0,Southpaw,e9bc5748e6a76bb6
358,Ashlee Evans-Smith,Ashlee,Evans-Smith,Rebel Girl,1987-07-09,172.7,135.0,67.0,Orthodox,fc6e681bf6658faf
359,Ashley Yoder,Ashley,Yoder,SpiderMonkey,1987-10-20,170.2,115.0,69.0,Southpaw,b4c6c904a9ffc5e8
360,Asjabharan,,Asjabharan,,1992-07-31,167.6,135.0,,,8be9deb7d6b36354
361,Askar Askar,Askar,Askar,AK-47,1994-08-19,170.2,145.0,69.0,Orthodox,2abc414136504554
362,Askar Askarov,Askar,Askarov,Bullet,1992-10-09,167.6,125.0,67.0,Orthodox,b1d19449397541dc
363,Askar Mozharov,Askar,Mozharov,,1994-10-26,190.5,205.0,74.0,Orthodox,e92901944ce91909
364,Aspen Ladd,Aspen,Ladd,,1995-03-01,167.6,135.0,66.0,Orthodox,d4691518d012b9e7
365,Assuerio Silva,Assuerio,Silva,,1974-06-18,177.8,241.0,,Orthodox,e091482fa6648261
366,Asu Almabayev,Asu,Almabayev,Zulfikar,1994-01-25,162.6,125.0,65.0,Orthodox,8d3273573b85be09
367,Ateba Gautier,Ateba,Gautier,The Storm,2002-04-10,193.0,185.0,81.0,Switch,2f815ed5f8278ba6
368,Atsushi Yamamoto,Atsushi,Yamamoto,,1980-10-02,167.6,139.0,,Orthodox,351264d11286d09a
369,Augusto Mendes,Augusto,Mendes,Tanquinho,1983-03-03,167.6,135.0,65.0,Orthodox,3d5b1ce6097dbb49
370,Augusto Montano,Augusto,Montano,Dodger,1984-10-25,185.4,170.0,73.0,Orthodox,94508d80e1f885fc
371,Augusto Sakai,Augusto,Sakai,,1991-05-09,190.5,265.0,77.0,Orthodox,441eacbe20e0e80b
372,Aurelijus Kerpe,Aurelijus,Kerpe,,,,,,Orthodox,c1e4ae143cce7398
373,Austen Lane,Austen,Lane,,1987-11-09,198.1,245.0,80.0,Orthodox,be9bdec19b7e9ffe
374,Austin Arnett,Austin,Arnett,,1991-10-22,182.9,145.0,72.0,Orthodox,bf0e700106d00e55
375,Austin Bashi,Austin,Bashi,,2001-09-29,167.6,145.0,70.0,Orthodox,d3f89fa685bd8420
376,Austin Hubbard,Austin,Hubbard,Thud,1991-12-22,177.8,155.0,71.0,Orthodox,d2cd7a69cc55e7ed
377,Austin Lingo,Austin,Lingo,Lights Out,1994-07-10,177.8,145.0,70.0,Orthodox,305d73ede05e31ad
378,Austin Springer,Austin,Springer,,1987-05-12,172.7,145.0,71.0,Orthodox,37cc294027f55e4d
379,Austin Tweedy,Austin,Tweedy,,1990-09-25,175.3,155.0,,Orthodox,885adaff8fe15cf7
380,Austin Vanderford,Austin,Vanderford,The Gentleman,1990-03-21,180.3,170.0,74.0,Orthodox,32c3ee378671a5d9
381,Axel Sola,Axel,Sola,,1997-09-17,188.0,170.0,74.0,Southpaw,1d2d98ddd05b38fb
382,Azamat Bekoev,Azamat,Bekoev,Iron,1995-12-30,182.9,185.0,72.0,Orthodox,3bc3f60b21cddc6a
383,Azamat Gashimov,Azamat,Gashimov,,1990-04-07,167.6,125.0,,Orthodox,a1b0715c4fd2dbd3
384,Azamat Murzakanov,Azamat,Murzakanov,The Professional,1989-04-12,177.8,205.0,71.0,Southpaw,e90a2f22417af68e
385,Azamat Nuftillaev,Azamat,Nuftillaev,Dragon,1994-01-01,,265.0,,,b37321c0bb9e8570
386,Azat Maksum,Azat,Maksum,Qazaq,1995-02-02,170.2,125.0,70.0,Southpaw,7f1bf0c255ec8756
387,Aziz Khaydarov,Aziz,Khaydarov,,1993-09-25,180.3,155.0,72.0,Orthodox,a072b512b6f4fc42
388,Azunna Anyanwu,Azunna,Anyanwu,Zulu,1981-08-05,185.4,251.0,,Orthodox,78d48d3874dacafd
389,BJ Penn,BJ,Penn,The Prodigy,1978-12-13,175.3,155.0,70.0,Orthodox,73c7cfa551289285
390,Baergeng Jieleyisi,Baergeng,Jieleyisi,,1995-11-24,175.3,145.0,71.0,Orthodox,8677e67a75d65b8e
391,Bahatebole Batebolati,Bahatebole,Batebolati,Lion King,1997-09-12,172.7,170.0,71.0,Southpaw,8f313e9c3a39c06e
392,Bailey Schoenfelder,Bailey,Schoenfelder,Berserk,1997-09-22,190.5,265.0,76.0,Orthodox,b0353e7f5038dd09
393,Baisangur Susurkaev,Baisangur,Susurkaev,The Real Hunter,2001-01-08,188.0,185.0,79.0,Orthodox,d1feea7a4bdcd503
394,Balajin,,Balajin,The Snow Leopard,1992-03-31,175.3,145.0,72.0,Orthodox,e626e92a8f2a9737
395,Bao Quach,Bao,Quach,,1979-09-04,160.0,145.0,,Orthodox,d365ee924f5cc3fc
396,Barb Honchak,Barb,Honchak,Little Warrior,1979-08-30,162.6,125.0,65.0,Orthodox,472f6f6e6d962f40
397,Bart Palaszewski,Bart,Palaszewski,Bartimus,1983-05-30,175.3,145.0,70.0,Orthodox,4304992c2acc187b
398,Bartosz Fabinski,Bartosz,Fabinski,The Butcher,1986-04-26,182.9,170.0,75.0,Orthodox,e17ac6410c8377f4
399,Bartosz Szewczyk,Bartosz,Szewczyk,,1997-09-18,193.0,205.0,73.0,Orthodox,224050896306f00c
400,Baru Harn,Baru,Harn,Seiryu,,,265.0,,,848809f3986b4977
401,Bas Rutten,Bas,Rutten,El Guapo,1965-02-24,185.4,205.0,,Orthodox,03688dc3c3af3ac1
402,Bassil Hafez,Bassil,Hafez,The Habibi,1992-01-31,180.3,170.0,72.0,Orthodox,f4d92416da98804b
403,Batgerel Danaa,Batgerel,Danaa,Storm,1989-07-04,170.2,135.0,70.0,Orthodox,3b0a516d2921e0d6
404,Bazigit Atajev,Bazigit,Atajev,Volk,,185.4,230.0,,Orthodox,fd7acf42bd6e7e95
405,Bea Malecki,Bea,Malecki,,1991-08-23,175.3,135.0,74.0,Orthodox,b60c980f79b87ce8
406,Bec Rawlings,Bec,Rawlings,Rowdy,1989-02-11,167.6,125.0,64.0,Orthodox,907e60fd13407e1e
407,Bekzat Almakhan,Bekzat,Almakhan,The Turan Warrior,1997-10-08,170.2,135.0,68.0,Orthodox,a4dc0f2b95df4cc1
408,Belal Muhammad,Belal,Muhammad,Remember the Name,1988-07-09,180.3,170.0,72.0,Orthodox,b1b0729d27936f2f
409,Ben Alloway,Ben,Alloway,Blanco,1981-02-19,180.3,170.0,76.0,Orthodox,c4fe2e9a06ea5bcb
410,Ben Askren,Ben,Askren,Funky,1984-07-18,180.3,170.0,73.0,Orthodox,0b31f87be71ebbb1
411,Ben Earwood,Ben,Earwood,,,172.7,170.0,,Orthodox,ee457ef1e1c326c1
412,Ben Holscher,Ben,Holscher,The Teacher,,180.3,155.0,,,6070f16bcfd89fcf
413,Ben Johnston,Ben,Johnston,,1990-10-11,,185.0,,,3261aa79bf6caa64
414,Ben Jones,Ben,Jones,Blitzkrieg,,,185.0,,,329aff8e958a2997
415,Ben Lagman,Ben,Lagman,Bad News,1986-09-04,188.0,185.0,,,b40e65d71a8d4ce5
416,Ben Nguyen,Ben,Nguyen,Ten,1988-08-03,165.1,125.0,65.0,Switch,840d2c82ea68b9aa
417,Ben Reiter,Ben,Reiter,The Hunter,1987-06-27,190.5,185.0,,,ee7b7768a4e6dc45
418,Ben Rothwell,Ben,Rothwell,,1981-10-17,193.0,265.0,78.0,Orthodox,bd58d34e39b7b12a
419,Ben Saunders,Ben,Saunders,Killa B,1983-04-13,188.0,170.0,77.0,Orthodox,484acc7b0f856ce9
420,Ben Sosoli,Ben,Sosoli,Combat Wombat,1989-12-10,182.9,265.0,72.0,Southpaw,326f94d6cfb1bf25
421,Ben Wall,Ben,Wall,Manimal,1989-03-25,177.8,155.0,,Orthodox,1ad381c8994c4e5b
422,Benardo Sopaj,Benardo,Sopaj,Lion King,2000-09-25,167.6,135.0,66.0,Orthodox,b6c37948cb226e8c
423,Bendy Casimir,Bendy,Casimir,,1980-06-10,165.1,145.0,,Southpaw,ec7ac09293d26c05
424,Beneil Dariush,Beneil,Dariush,,1989-05-06,177.8,155.0,72.0,Southpaw,08af939f41b5a57b
425,Benito Lopez,Benito,Lopez,Golden Boy,1994-04-06,177.8,135.0,73.0,Switch,773f7feacf96153e
426,Benjamin Bennett,Benjamin,Bennett,Mr. Alaska,1994-05-08,182.9,170.0,73.0,Switch,7030c27fc9778964
427,Benji Radach,Benji,Radach,Razor,1979-04-05,177.8,185.0,,Orthodox,01b39decaf0abf6a
428,Benoit Saint Denis,Benoit,Saint Denis,God of War,1995-12-18,180.3,155.0,73.0,Southpaw,c2299ec916bc7c56
429,Benson Henderson,Benson,Henderson,Smooth,1983-11-16,175.3,170.0,70.0,Southpaw,2676b28836a5a836
430,Bentley Syler,Bentley,Syler,Bolivia,1982-12-22,162.6,125.0,,Orthodox,abd2109bc4cb0291
431,Bernardo Magalhaes,Bernardo,Magalhaes,Trekko,1981-04-08,175.3,155.0,,Orthodox,7a613f78dd7ee8f8
432,Bertrand Amoussou,Bertrand,Amoussou,,,172.7,190.0,,Orthodox,53adf5b845d91e4a
433,Besam Yousef,Besam,Yousef,,1985-03-25,180.3,170.0,,Orthodox,98ec9f385cca47fc
434,Bethe Correia,Bethe,Correia,Pitbull,1983-06-22,165.1,135.0,64.0,Orthodox,673ea7dcc786b1b3
435,Bevon Lewis,Bevon,Lewis,,1991-05-05,190.5,185.0,79.0,Orthodox,899923ff6ab13917
436,Bharat Kandare,Bharat,Kandare,Daring,1987-06-20,170.2,135.0,72.0,Orthodox,efd2b3e9bb7965a4
437,Bia Mesquita,Bia,Mesquita,The Lady GOAT,1991-04-07,,135.0,,Orthodox,eff9074bc066f0f2
438,Bibiano Fernandes,Bibiano,Fernandes,,1980-03-30,170.2,139.0,,Orthodox,cbc071cb20ea59c7
439,Bill Algeo,Bill,Algeo,Senor Perfecto,1989-06-09,182.9,145.0,73.0,Switch,9abc648e76c4493a
440,Bill Cooper,Bill,Cooper,,1984-05-05,,155.0,,,78bd6940d093fd33
441,Bill Duvall,Bill,Duvall,,,188.0,185.0,,Southpaw,7df4d3c38792b083
442,Bill Mahood,Bill,Mahood,The Butcher,1967-02-01,190.5,200.0,,Orthodox,ae58685caf8e4a0d
443,Billy Brand,Billy,Brand,,1996-07-03,167.6,135.0,65.0,Orthodox,edae6db2b3453632
444,Billy Elekana,Billy,Elekana,Son of Susie,1995-05-28,190.5,205.0,77.0,Southpaw,07a74004d964c7f4
445,Billy Evangelista,Billy,Evangelista,,1980-10-07,172.7,155.0,68.0,Orthodox,9766ed20b68c7c33
446,Billy Giovanella,Billy,Giovanella,Wolverine,1985-08-20,172.7,125.0,,,c1ea31a904fe08a9
447,Billy Miles,Billy,Miles,The Kid,1978-04-28,177.8,170.0,,Orthodox,3c48019bc387b80c
448,Billy Pasulatan,Billy,Pasulatan,,1991-08-07,165.1,125.0,66.0,Switch,e5a59983f4603621
449,Billy Quarantillo,Billy,Quarantillo,,1988-12-08,177.8,145.0,70.0,Orthodox,aa171d55d4b5208f
450,Billy Ray Goff,Billy Ray,Goff,,1998-06-18,177.8,170.0,72.0,Switch,fa07345cc9db5cc9
451,Billy Vaughan,Billy,Vaughan,,1983-12-02,167.6,155.0,,,61428ed51f5ff465
452,Blagoy Ivanov,Blagoy,Ivanov,Baga,1986-10-09,180.3,250.0,73.0,Southpaw,1788eee370f077b7
453,Blair Tugman,Blair,Tugman,,,182.9,135.0,,,63f8775391301891
454,Blake Bilder,Blake,Bilder,El Animal,1990-07-12,172.7,145.0,68.0,Switch,5095b0920a3602aa
455,Blake Bowman,Blake,Bowman,,,188.0,170.0,,,a95a0504fd73bd3e
456,Blake Watkins,Blake,Watkins,,,,185.0,,,117580b232409824
457,Blas Avena,Blas,Avena,The Disciple,1983-06-30,182.9,170.0,74.0,Orthodox,8753e125f4499816
458,Blood Diamond,Blood,Diamond,,1988-07-10,180.3,170.0,76.0,Switch,9edf2c9082cc2cd8
459,Bo Cantrell,Bo,Cantrell,Redrum,1969-02-08,188.0,235.0,,Orthodox,6750e338922a099d
460,Bo Hyun Park,Bo Hyun,Park,The Witch,1999-05-14,,115.0,,,504d3a11e4408253
461,Bo Meng,Bo,Meng,,1996-04-21,,115.0,,,2d85fcb4468c30d7
462,Bo Nickal,Bo,Nickal,,1996-01-14,185.4,185.0,76.0,Southpaw,35673bf5204524ee
463,Bob Cook,Bob,Cook,Crazy,,175.3,170.0,,Orthodox,1c061eb6e29eaa0a
464,Bob Gilstrap,Bob,Gilstrap,,,190.5,200.0,,Orthodox,c96518b7f6881004
465,Bob Sapp,Bob,Sapp,The Beast,1974-09-22,195.6,350.0,,Orthodox,9f3d6ddef3d3cccc
466,Bob Schrijber,Bob,Schrijber,Dirty,,182.9,240.0,,Orthodox,d86e913c548c07c2
467,Bobby Cooper,Bobby,Cooper,Super Duper,,185.4,155.0,,,1b51895e5572cfda
468,Bobby Escalante,Bobby,Escalante,,,,130.0,,,f7ede18b4ec4ec1f
469,Bobby Flynn,Bobby,Flynn,,,,170.0,,,c97fc5fbf7d32b8a
470,Bobby Hoffman,Bobby,Hoffman,The Truth,1968-10-28,188.0,245.0,,Orthodox,afaad7d6a581e307
471,Bobby Lashley,Bobby,Lashley,,1976-07-16,190.5,255.0,78.0,Orthodox,b0826525fa17231d
472,Bobby McAndrews,Bobby,McAndrews,,,,,,Orthodox,ef6f45095119d416
473,Bobby Moffett,Bobby,Moffett,The Wolfman,1990-06-01,177.8,145.0,73.0,Orthodox,d76ad9a08c4408ff
474,Bobby Nash,Bobby,Nash,,1990-03-26,182.9,170.0,74.0,Orthodox,7dfb56f24fe5ddea
